year,month,day,time,magnitude,injuries,fatalities,loss,crop loss (millions $),latitude,longitude,elat,elon,path length (miles),width (yards)
1972,6,18,11:55:00,1,2,0,4,0,27.43,-81,0,0,1,50
1972,6,18,12:38:00,2,0,0,4,0,26.43,-82.12,0,0,0.3,30
1972,6,18,13:00:00,2,0,0,4,0,26.62,-82.17,0,0,2,50
1972,6,18,13:10:00,1,3,0,4,0,28.13,-81.7,0,0,0.3,50
1972,6,18,14:00:00,2,0,0,5,0,26.62,-81.63,0,0,0.5,20
1972,6,18,15:40:00,1,4,0,4,0,28.2,-82.17,0,0,0.2,50
1972,6,18,16:40:00,1,0,0,4,0,26.8,-80.1,0,0,0.3,50
1972,6,18,16:45:00,0,0,0,1,0,27.22,-80.97,0,0,1,20
1972,6,18,17:03:00,1,0,0,3,0,40.82,-98.25,0,0,0.3,20
1972,6,18,17:46:00,2,11,0,5,0,28,-80.57,0,0,2,100
1972,6,18,19:12:00,0,0,0,0,0,44.47,-98.17,0,0,0.1,10
1972,6,18,19:25:00,0,0,0,0,0,40.68,-98.1,0,0,0.1,10
1972,6,19,1:35:00,3,0,0,6,0,28.37,-80.67,28.43,-80.68,4.9,100
1972,6,19,2:00:00,3,23,0,6,0,28.47,-80.53,28.52,-80.55,3.8,100
1972,6,19,2:50:00,1,0,0,4,0,28.75,-81.08,0,0,0.1,100
1972,6,19,12:55:00,1,1,0,4,0,31.25,-82.25,0,0,1,50
1972,6,19,14:00:00,2,0,0,5,0,31.48,-82.87,0,0,1.5,50
1972,6,19,15:00:00,1,2,0,4,0,42.08,-87.9,0,0,0.1,10
1972,6,19,18:30:00,1,0,0,4,0,44.58,-97.82,0,0,0.1,10
1972,6,19,19:00:00,1,1,0,4,0,39.97,-89.48,0,0,0.1,10
1972,6,19,21:25:00,2,0,0,0,0,35.98,-97.02,0,0,0.1,10
1972,6,20,18:30:00,0,0,1,4,0,41.5,-84.2,0,0,0.1,20
1972,6,20,21:45:00,3,0,0,4,0,33.35,-92.08,0,0,0.3,150
1972,6,21,16:15:00,1,8,0,6,0,32.75,-111.55,0,0,1,1000
1972,6,21,16:53:00,0,0,0,4,0,33.07,-111.73,33.23,-111.5,17.8,10
1972,6,21,17:00:00,1,5,0,5,0,33.02,-112.12,33.05,-112.02,6.4,100
1972,6,21,17:30:00,0,0,0,4,0,33.42,-111.55,0,0,0.1,10
1972,6,21,18:05:00,0,0,0,0,0,33.38,-111.93,0,0,0.1,10
1972,6,21,19:30:00,2,3,0,7,0,33.47,-112,33.65,-111.92,13.5,10
1972,6,21,20:00:00,0,0,0,0,0,39.88,-102.45,0,0,0.1,10
1972,6,21,20:40:00,2,3,0,4,0,39.92,-102.5,39.7,-102.27,19.3,10
1972,6,21,20:45:00,1,0,0,0,0,34.83,-102.45,34.88,-102.37,5.9,20
1972,6,21,20:45:00,1,0,0,0,0,34.83,-102.35,0,0,1,20
1972,6,21,21:15:00,2,5,0,6,0,35.2,-101.83,35.2,-101.77,4.1,100
1972,6,22,17:10:00,0,0,0,0,0,39.32,-103.75,0,0,0.1,10
1972,6,22,17:25:00,0,0,0,0,0,39.27,-103.95,39.27,-103.7,13.1,10
1972,6,22,19:00:00,0,0,0,0,0,39.37,-103.82,0,0,0.1,10
1972,6,24,2:00:00,1,0,0,0,0,35.38,-99.58,0,0,0.1,20
1972,6,24,16:45:00,0,0,0,3,0,39.6,-97.88,0,0,0.3,13
1972,6,25,11:00:00,1,0,0,3,0,31.95,-84,0,0,0.5,40
1972,6,25,14:45:00,0,0,0,1,0,30.98,-87.27,0,0,0.3,20
1972,6,25,15:10:00,2,2,1,3,0,30.97,-85.6,0,0,0.5,27
1972,6,25,15:45:00,1,0,0,3,0,30.62,-84.67,0,0,0.3,20
1972,6,25,16:30:00,1,0,0,4,0,31.02,-84.45,0,0,0.5,50
1972,6,25,16:55:00,1,0,0,3,0,30.53,-84.77,0,0,0.5,100
1972,6,26,19:30:00,1,0,0,4,0,36.42,-95.12,0,0,0.1,10
1972,6,27,7:30:00,1,0,0,3,0,32.72,-84.12,0,0,0.1,10
1972,6,27,8:00:00,1,0,0,4,0,33.82,-85.18,0,0,0.5,50
1972,6,27,8:45:00,2,2,0,4,0,34.32,-86.5,0,0,0.3,40
1972,6,27,11:05:00,1,0,0,3,0,46,-97.63,46,-97.53,4.3,30
1972,6,27,13:00:00,0,0,0,3,0,32.23,-83.4,0,0,0.3,50
1972,6,27,14:30:00,1,1,0,4,0,31.12,-83.53,0,0,0.3,30
1972,6,27,15:00:00,0,0,0,4,0,30.98,-83.37,0,0,0.5,50
1972,6,27,18:45:00,1,0,0,0,0,36.2,-95.1,0,0,0.1,10
1972,6,27,19:45:00,0,0,0,0,0,35.48,-97.53,0,0,0.1,20
1972,6,27,20:40:00,0,0,0,0,0,36.13,-95.92,0,0,1,10
1972,6,28,13:00:00,2,0,0,4,0,36,-85.03,0,0,0.1,40
1972,6,28,13:15:00,0,0,0,2,0,18.4,-67.25,18.4,-67.25,0.1,13
1972,6,28,17:40:00,1,3,0,5,0,35.75,-83.92,0,0,0.5,27
1972,6,28,18:40:00,2,1,0,3,0,44.55,-103.72,0,0,0.1,10
1972,6,29,5:05:00,1,3,0,4,0,33.03,-89.77,0,0,0.5,10
1972,6,29,10:09:00,0,0,0,0,0,30.4,-85.7,0,0,0.3,20
1972,6,29,16:15:00,0,0,0,0,0,31.85,-102.37,0,0,0.1,10
1972,6,29,20:02:00,0,0,0,0,0,33,-104.4,0,0,0.1,10
1972,7,1,11:10:00,1,0,0,0,0,35.07,-94.67,0,0,0.1,13
1972,7,1,14:00:00,1,0,0,5,0,35.17,-92.72,0,0,0.3,100
1972,7,1,16:15:00,1,0,0,4,0,43.23,-94.03,0,0,2,200
1972,7,1,16:30:00,1,0,0,4,0,36.37,-93.58,0,0,0.3,100
1972,7,1,17:10:00,0,0,0,0,0,41.82,-97.62,0,0,0.3,17
1972,7,1,18:00:00,1,0,0,0,0,36.83,-97.73,0,0,0.1,17
1972,7,1,19:00:00,0,0,0,0,0,48.45,-98.93,0,0,0.3,20
1972,7,1,19:10:00,1,0,0,4,0,43.22,-94.45,43.22,-94.43,0.1,200
1972,7,1,22:15:00,1,0,0,0,0,33.43,-102.03,0,0,0.3,50
1972,7,1,22:15:00,0,0,0,0,0,33.58,-101.83,0,0,0.3,50
1972,7,2,14:30:00,0,0,0,0,0,34.82,-103.22,0,0,2,1760
1972,7,2,15:30:00,0,0,0,3,0,38.25,-94.12,38.28,-94.08,2.7,17
1972,7,2,17:10:00,1,0,0,0,0,38.8,-95.92,0,0,0.5,33
1972,7,2,18:30:00,1,0,0,3,0,36.72,-86.65,0,0,1,20
1972,7,2,19:20:00,0,0,0,0,0,35.23,-88.23,0,0,0.1,10
1972,7,2,20:30:00,1,0,0,0,0,35.03,-102.67,0,0,0.3,50
1972,7,2,22:20:00,0,0,0,4,0,34.2,-101.87,0,0,0.5,50
1972,7,2,22:20:00,0,0,0,4,0,34.2,-101.87,0,0,0.5,50
1972,7,3,12:00:00,1,0,0,2,0,34.7,-104.02,0,0,0.1,10
1972,7,3,12:30:00,1,0,0,3,0,42.52,-72.8,0,0,1,10
1972,7,3,13:20:00,2,7,0,4,0,43.42,-71.43,0,0,1,40
1972,7,3,13:21:00,1,0,0,3,0,42.7,-72.47,0,0,3,20
1972,7,3,19:08:00,1,0,0,0,0,32.2,-99.83,0,0,0.3,50
1972,7,3,22:30:00,2,0,0,5,0,31.8,-85.98,0,0,0.3,200
1972,7,4,4:10:00,0,0,0,0,0,31.8,-94.3,0,0,0.3,440
1972,7,4,13:50:00,0,0,0,0,0,30.12,-95.62,0,0,0.1,20
1972,7,5,16:05:00,2,0,0,4,0,28.83,-81.25,0,0,0.3,50
1972,7,6,16:10:00,1,0,0,5,0,42.4,-95.7,42.45,-95.63,4.1,150
1972,7,6,16:13:00,1,0,0,4,0,42.3,-95.77,0,0,1,100
1972,7,6,18:05:00,0,0,0,0,0,40.45,-103.03,0,0,0.1,10
1972,7,6,19:10:00,1,0,0,0,0,39.02,-101.75,0,0,0.2,17
1972,7,7,19:50:00,0,0,0,3,0,40.83,-103.42,0,0,0.1,10
1972,7,9,19:18:00,1,0,0,4,0,40.78,-81.93,0,0,1.8,100
1972,7,10,10:09:00,1,0,0,0,0,28.67,-96.58,0,0,0.5,30
1972,7,10,16:30:00,1,0,0,3,0,44.75,-70.83,0,0,1,30
1972,7,10,17:57:00,0,0,0,4,0,47.3,-96.05,0,0,0.3,50
1972,7,11,15:45:00,1,0,0,4,0,30.22,-93.12,0,0,0.2,33
1972,7,11,22:05:00,1,0,0,3,0,45.87,-96.73,0,0,0.1,10
1972,7,12,12:20:00,1,0,0,4,0,43.6,-82.65,0,0,0.1,10
1972,7,12,14:00:00,0,0,0,0,0,46.08,-84.07,0,0,0.1,10
1972,7,12,17:45:00,1,0,0,0,0,39.13,-98.95,0,0,0.1,23
1972,7,12,21:40:00,1,0,0,3,0,40.45,-89.8,0,0,0.5,130
1972,7,13,12:15:00,1,0,0,0,0,30.17,-94.1,0,0,0.1,20
1972,7,13,13:10:00,1,0,0,3,0,28.12,-81.63,0,0,0.2,50
1972,7,14,13:15:00,1,0,0,0,0,30.22,-93.73,30.22,-93.68,3.8,50
1972,7,14,14:45:00,1,0,0,4,0,43.78,-88.38,43.8,-88.33,1.3,50
1972,7,14,18:27:00,1,0,0,4,0,40.6,-94.22,0,0,1,100
1972,7,14,19:00:00,1,0,0,5,0,43.03,-88.53,42.9,-87.88,34,100
1972,7,14,19:10:00,1,0,0,5,0,42.93,-88.33,42.87,-88.07,13.9,100
1972,7,14,19:20:00,1,0,0,5,0,42.72,-88.55,42.65,-88.28,14.1,100
1972,7,14,23:00:00,1,0,0,6,0,42,-88.08,42.12,-87.68,21.9,10
1972,7,14,23:00:00,0,1,0,3,0,41.37,-88.82,0,0,0.1,10
1972,7,15,13:30:00,1,0,0,0,0,30.68,-94.98,30.73,-94.92,5.4,20
1972,7,16,15:50:00,1,0,0,4,0,44.07,-91.38,44.02,-91.32,4.3,50
1972,7,16,22:08:00,0,0,0,0,0,43.02,-99.77,0,0,0.1,10
1972,7,17,14:15:00,1,0,0,0,0,36.83,-101.07,0,0,0.1,20
1972,7,17,14:45:00,0,0,0,1,0,41.05,-92.53,0,0,0.1,50
1972,7,17,16:45:00,3,0,0,6,0,41.07,-89.63,41.5,-88.17,81.5,200
1972,7,17,18:06:00,1,0,0,6,0,41.1,-89.9,41.37,-89.45,29.6,10
1972,7,17,18:30:00,1,0,0,4,0,40.67,-90.5,40.78,-90,27.2,10
1972,7,17,18:40:00,1,1,0,4,0,35.35,-103.45,35.35,-103.38,3.8,10
1972,7,17,19:10:00,2,0,0,6,0,41.87,-88.13,0,0,0.1,10
1972,7,17,21:30:00,1,0,0,0,0,34.23,-102.42,0,0,1,100
1972,7,17,21:30:00,1,0,0,0,0,34.22,-102.42,0,0,1,100
1972,7,17,23:20:00,0,0,0,0,0,41.22,-86.78,0,0,0.1,50
1972,7,19,6:30:00,1,0,0,4,0,44.78,-72.85,0,0,2,50
1972,7,19,13:15:00,1,0,0,3,0,42.75,-71.43,0,0,0.9,40
1972,7,19,13:15:00,1,3,0,5,0,43.08,-88.88,0,0,2,50
1972,7,19,16:45:00,0,0,0,0,0,45.83,-98.52,0,0,0.1,10
1972,7,19,19:20:00,2,0,0,4,0,44.37,-97.87,0,0,0.3,150
1972,7,19,19:45:00,0,0,0,0,0,32.02,-106.32,32.02,-106.27,3.6,10
1972,7,19,20:20:00,1,0,0,0,0,31.95,-106.05,0,0,2,100
1972,7,20,14:00:00,0,0,0,3,0,39.3,-100.45,0,0,0.4,50
1972,7,20,14:10:00,1,0,0,2,0,41.3,-98.37,41.47,-98.2,14,10
1972,7,20,14:25:00,2,1,0,5,0,46.07,-87.17,0,0,0.8,70
1972,7,20,14:40:00,3,0,0,4,0,41.48,-99.6,41.7,-99.03,32.8,150
1972,7,20,15:30:00,1,0,0,4,0,44.63,-87.77,44.63,-87.68,3.6,100
1972,7,20,15:55:00,2,0,0,3,0,41.5,-98.93,0,0,0.1,10
1972,7,20,16:00:00,2,0,0,3,0,41.85,-97.67,0,0,0.3,10
1972,7,20,19:25:00,0,0,0,0,0,34.6,-103.3,0,0,0.1,10
1972,7,21,13:00:00,1,0,0,4,0,43.65,-72,0,0,0.5,10
1972,7,21,13:00:00,1,0,0,4,0,43.65,-72.15,0,0,7,10
1972,7,21,15:00:00,2,4,0,6,0,42.68,-71.42,42.58,-71.33,7.6,37
1972,7,21,15:20:00,0,0,0,0,0,46.22,-94.52,0,0,0.1,20
1972,7,21,15:22:00,1,0,0,3,0,42.5,-71.05,0,0,0.3,20
1972,7,21,17:25:00,1,0,0,3,0,41.58,-72.65,0,0,1,50
1972,7,21,20:00:00,1,0,0,3,0,43.52,-102.25,0,0,0.1,10
1972,7,22,11:15:00,0,0,0,0,0,29.52,-94.47,0,0,0.1,10
1972,7,23,18:30:00,0,0,0,1,0,33.1,-111.57,0,0,0.1,10
1972,7,23,18:45:00,1,0,0,4,0,41.43,-82.37,0,0,1.5,220
1972,7,23,18:45:00,1,0,0,4,0,41.43,-82.37,0,0,0.1,10
1972,7,24,17:00:00,1,0,0,3,0,43.83,-70.63,0,0,0.1,20
1972,7,25,10:40:00,0,0,0,3,0,43.52,-73.27,0,0,0.1,20
1972,7,25,17:58:00,0,0,0,0,0,45.62,-98.43,0,0,0.1,10
1972,7,25,18:30:00,1,0,0,4,0,40.77,-99.07,0,0,0.1,10
1972,7,25,19:15:00,0,0,0,0,0,40.78,-98.88,0,0,0.1,10
1972,7,25,20:00:00,0,0,0,0,0,42.32,-103.57,0,0,0.1,10
1972,7,26,17:00:00,1,4,0,0,0,30.33,-81.67,0,0,0.3,30
1972,7,27,13:17:00,1,2,0,4,0,36.85,-75.98,0,0,0.1,10
1972,7,27,14:30:00,1,0,0,0,0,43.63,-112.63,0,0,1,10
1972,7,27,15:00:00,2,0,0,3,0,42.62,-101.53,0,0,1,440
1972,7,27,16:40:00,0,0,0,0,0,46.62,-94.2,0,0,0.1,20
1972,7,27,18:28:00,3,0,0,4,0,41.2,-101,41.17,-101,2.3,100
1972,7,27,19:10:00,1,1,0,4,0,38.03,-94.03,38.08,-94,3.6,50
1972,7,27,22:04:00,0,0,0,0,0,41.73,-104.67,0,0,0.1,10
1972,7,27,23:45:00,2,1,0,4,0,39.25,-99.3,0,0,0.5,100
1972,7,28,2:35:00,2,7,0,5,0,37.5,-100.85,0,0,1.3,440
1972,7,28,3:00:00,2,0,0,4,0,37.45,-100.02,0,0,0.5,50
1972,7,28,18:30:00,1,0,0,3,0,37.28,-85.9,0,0,0.3,20
1972,7,29,15:00:00,1,0,0,5,0,29.95,-93.97,0,0,2.5,30
1972,7,29,16:45:00,2,0,0,4,0,47.57,-98.78,47.6,-98.73,2.3,20
1972,7,30,20:30:00,0,0,0,0,0,43.7,-99.88,0,0,0.1,10
1972,7,30,21:00:00,1,0,0,3,0,29.42,-96.97,0,0,0.3,10
1972,7,30,21:00:00,0,0,0,3,0,29.12,-97.18,0,0,0.5,10
1972,7,30,21:40:00,0,0,0,0,0,43.72,-98.27,0,0,0.1,10
1972,8,1,2:13:00,1,0,0,5,0,41.43,-82.35,0,0,2,100
1972,8,1,5:30:00,0,0,0,0,0,34.2,-77.93,0,0,0.1,10
1972,8,1,15:20:00,0,0,0,0,0,42.5,-97.6,0,0,0.1,10
1972,8,1,16:45:00,1,0,0,2,0,42.87,-84.33,0,0,0.1,10
1972,8,1,20:15:00,0,0,0,4,0,42.02,-90.75,0,0,1,50
1972,8,2,13:10:00,2,0,0,4,0,42.48,-84.08,42.52,-83.93,7.4,27
1972,8,2,14:23:00,3,0,0,6,0,42.53,-83.48,42.55,-83.45,0.1,43
1972,8,2,17:30:00,2,0,0,5,0,38.88,-99.33,0,0,0.2,150
1972,8,2,18:15:00,1,0,0,5,0,39.97,-85.1,0,0,2,100
1972,8,3,10:00:00,1,0,0,4,0,30.12,-96.97,0,0,1,10
1972,8,3,11:10:00,0,0,0,4,0,30.33,-97.78,0,0,0.1,17
1972,8,5,11:55:00,2,0,0,3,0,43.02,-97.45,0,0,0.3,400
1972,8,5,20:10:00,1,0,0,5,0,41.92,-92.25,41.85,-92.03,11.7,27
1972,8,6,15:50:00,2,0,0,0,0,34.73,-101.98,0,0,1,50
1972,8,7,4:02:00,1,0,0,4,0,41.7,-80.9,0,0,1.8,200
1972,8,7,9:00:00,1,2,1,4,0,42.18,-77.23,0,0,0.1,10
1972,8,7,12:00:00,1,0,0,4,0,44.47,-75.23,44.52,-75.15,4.9,30
1972,8,7,19:00:00,0,0,0,2,0,33.88,-84.55,33.88,-84.5,3,20
1972,8,7,21:35:00,1,0,0,5,0,41.92,-73.25,41.98,-73.08,9.3,150
1972,8,8,14:15:00,0,0,0,0,0,35.22,-101.88,0,0,2,50
1972,8,8,15:00:00,0,0,0,4,0,33.5,-80.22,33.55,-80.2,3.3,60
1972,8,8,16:00:00,0,0,0,1,0,35.32,-113.92,35.3,-113.95,2.3,300
1972,8,8,17:50:00,1,0,0,4,0,32.43,-97.82,0,0,0.8,10
1972,8,8,20:15:00,1,0,0,4,0,34.08,-98.1,0,0,1,67
1972,8,9,11:00:00,1,0,0,4,0,41.67,-73.17,0,0,2,10
1972,8,9,11:05:00,1,0,0,3,0,42.12,-72.4,0,0,0.5,77
1972,8,9,12:45:00,1,0,0,4,0,43.93,-72.15,44,-72.13,3.6,27
1972,8,9,13:30:00,2,1,0,4,0,42.55,-72.13,42.68,-72.05,9.7,10
1972,8,9,13:30:00,1,6,1,4,0,42.28,-71.23,42.35,-71.17,4.9,30
1972,8,9,15:30:00,1,0,0,3,0,43.88,-71.2,43.9,-71.17,0.1,77
1972,8,10,15:00:00,3,0,0,1,0,34.75,-112.47,0,0,0.1,10
1972,8,10,16:00:00,0,0,0,3,0,33.28,-96.45,0,0,1,10
1972,8,11,14:00:00,0,0,0,0,0,29.77,-95.38,0,0,0.1,10
1972,8,11,18:30:00,1,0,0,4,0,43.55,-90.62,43.5,-90.55,3.8,50
1972,8,11,19:15:00,1,0,0,0,0,28.37,-99,0,0,0.3,100
1972,8,12,21:00:00,1,0,0,1,0,33.38,-112.08,0,0,0.3,17
1972,8,13,19:15:00,1,0,0,4,0,33.67,-98.2,0,0,0.3,20
1972,8,14,13:55:00,0,0,0,0,0,29.52,-95.1,0,0,0.1,10
1972,8,17,9:15:00,1,0,0,3,0,41.38,-83.23,0,0,0.1,33
1972,8,17,10:12:00,2,0,0,4,0,40.9,-82.5,0,0,0.1,30
1972,8,17,10:30:00,1,0,0,4,0,40.77,-82.37,0,0,2,50
1972,8,17,11:11:00,2,0,0,5,0,41.03,-82.62,0,0,2.8,183
1972,8,18,21:45:00,0,0,0,4,0,42.03,-84.22,0,0,0.1,10
1972,8,19,14:00:00,2,1,0,5,0,37.57,-84.32,0,0,0.1,10
1972,8,20,15:45:00,0,0,0,2,0,48.98,-98.43,48.93,-98.33,5.1,20
1972,8,21,15:10:00,1,0,0,4,0,44.22,-87.75,44.22,-87.5,12.1,50
1972,8,21,17:30:00,1,1,0,0,0,36.73,-97.03,0,0,0.1,10
1972,8,22,0:15:00,1,0,0,4,0,39.02,-94.85,0,0,0.1,17
1972,8,22,15:55:00,2,0,0,4,0,29.13,-81.3,0,0,1,50
1972,8,22,16:00:00,2,0,0,4,0,37.57,-101.68,0,0,0.1,220
1972,8,22,17:45:00,1,0,0,3,0,43.35,-83.87,0,0,0.1,10
1972,8,23,12:00:00,1,0,0,3,0,41.3,-88.8,0,0,0.1,10
1972,8,23,14:30:00,0,0,0,0,0,30.3,-99.27,0,0,0.1,10
1972,8,23,15:45:00,0,0,0,3,0,30.27,-98.42,0,0,0.1,10
1972,8,25,13:00:00,0,0,0,0,0,43.68,-71.3,0,0,0.5,17
1972,8,25,13:50:00,1,0,0,4,0,37.7,-85.57,0,0,0.3,10
1972,8,25,21:30:00,2,1,0,6,0,42.03,-87.85,0,0,1.8,200
1972,8,27,16:15:00,2,0,0,4,0,42.5,-72.5,0,0,1,100
1972,8,31,15:40:00,1,0,0,0,0,37.57,-99.82,37.48,-99.67,9.9,17
1972,9,4,20:05:00,0,0,0,2,0,30.67,-94,0,0,0.3,10
1972,9,5,17:10:00,2,0,0,3,0,39.55,-100.47,0,0,2,100
1972,9,5,17:18:00,1,0,0,0,0,39.62,-100.45,0,0,0.5,50
1972,9,5,17:18:00,2,0,0,5,0,39.62,-100.45,39.65,-100.42,2.3,80
1972,9,5,17:20:00,1,0,0,0,0,29.85,-94,29.8,-94.03,4.3,23
1972,9,6,17:00:00,0,0,0,0,0,42.82,-96,0,0,0.1,17
1972,9,7,14:40:00,0,0,0,3,0,38.57,-92.55,0,0,0.1,50
1972,9,7,15:15:00,1,0,0,4,0,38.77,-92.23,0,0,0.1,33
1972,9,9,15:10:00,0,0,0,1,0,32.18,-109.83,0,0,0.1,10
1972,9,9,15:23:00,1,0,0,3,0,24.63,-81.67,0,0,0.5,50
1972,9,10,19:55:00,1,0,0,4,0,41.57,-95.18,41.63,-95.1,5.9,100
1972,9,10,20:05:00,1,1,0,6,0,33.4,-111.85,0,0,1.8,700
1972,9,12,15:30:00,2,0,0,4,0,41.5,-95.7,41.58,-95.65,5.9,100
1972,9,12,18:00:00,0,0,0,4,0,41.05,-94.47,0,0,0.5,100
1972,9,12,18:19:00,1,0,0,4,0,41.17,-94.18,41.33,-93.87,19.9,200
1972,9,12,18:31:00,1,0,0,4,0,42.82,-94,42.83,-93.97,0.1,100
1972,9,13,15:45:00,2,0,0,3,0,41.15,-75.4,0,0,0.1,100
1972,9,14,12:20:00,1,0,0,3,0,42.07,-72.4,0,0,0.3,30
1972,9,14,14:40:00,0,0,0,3,0,41.63,-70.92,41.58,-70.85,4.1,20
1972,9,14,15:45:00,0,0,0,0,0,41.48,-71.38,0,0,2,10
1972,9,16,16:05:00,2,0,0,5,0,45.45,-88.75,45.35,-87.5,66.2,200
1972,9,17,19:25:00,0,0,0,2,0,42.33,-85.5,0,0,0.1,20
1972,9,17,19:55:00,1,0,0,4,0,42.67,-85.48,0,0,0.1,27
1972,9,18,17:00:00,1,1,0,5,0,35.03,-114.57,0,0,0.1,10
1972,9,18,18:00:00,1,0,0,4,0,34.25,-114.17,0,0,0.1,10
1972,9,19,17:20:00,0,0,0,0,0,31.88,-106.75,0,0,0.1,10
1972,9,20,13:40:00,2,0,0,4,0,45.67,-90.45,45.75,-90.2,13.1,100
1972,9,20,13:58:00,1,0,0,4,0,42.55,-90.22,0,0,1,100
1972,9,20,14:30:00,1,0,0,5,0,43.77,-90.05,0,0,2,50
1972,9,20,15:10:00,1,0,0,4,0,43.27,-89.62,0,0,0.5,50
1972,9,20,15:30:00,1,0,0,4,0,43.85,-89.08,43.87,-89,3.3,50
1972,9,20,16:30:00,2,0,0,5,0,42.98,-97.48,0,0,0.1,10
1972,9,22,9:56:00,0,0,0,0,0,28.32,-96.48,0,0,0.3,10
1972,9,22,10:50:00,0,0,0,0,0,28.7,-96.67,0,0,0.3,10
1972,9,22,10:50:00,0,0,0,0,0,28.7,-96.67,0,0,0.3,10
1972,9,26,16:00:00,1,0,0,3,0,29.4,-98.47,0,0,0.1,10
1972,9,26,20:14:00,1,1,0,5,0,32.87,-97.37,0,0,0.5,440
1972,9,28,13:50:00,2,3,0,6,0,42.2,-91.78,42.42,-90.55,64.5,2200
1972,9,28,15:30:00,1,0,0,3,0,42.53,-90.43,42.55,-90.4,0.1,50
1972,9,28,16:30:00,1,0,0,5,0,42.6,-89.63,0,0,2.2,27
1972,9,28,17:40:00,2,0,0,5,0,42.77,-88.42,0,0,1.5,50
1972,9,28,17:55:00,2,0,0,4,0,42.8,-88.15,0,0,1,50
1972,9,28,17:55:00,4,20,0,6,0,42.28,-87.87,42.37,-87.83,5.2,220
1972,9,29,12:00:00,2,3,0,4,0,37.9,-83.05,0,0,1,50
1972,9,29,12:15:00,1,0,0,3,0,38.05,-82.17,38.08,-81.78,20.9,70
1972,9,29,14:45:00,1,0,0,4,0,32.73,-97.12,0,0,0.1,13
1972,9,29,16:14:00,1,0,0,4,0,37.03,-79.3,37.08,-79.23,5.1,50
1972,9,29,18:00:00,3,4,0,5,0,34.72,-88.97,34.63,-88.18,45.5,880
1972,9,30,16:00:00,0,0,0,0,0,34.75,-76.68,0,0,0.1,10
1972,10,1,14:00:00,0,0,0,0,0,38.8,-120.5,0,0,0.1,10
1972,10,1,15:20:00,0,0,0,2,0,27,-80.17,0,0,0.3,50
1972,10,3,15:00:00,0,0,0,4,0,42.9,-92.8,42.9,-92.78,0.1,50
1972,10,4,16:00:00,0,0,0,1,0,33.05,-113.35,0,0,0.1,10
1972,10,15,14:24:00,0,0,0,0,0,37.8,-119.83,0,0,0.1,10
1972,10,15,14:26:00,0,0,0,0,0,38.75,-121.35,0,0,0.1,10
1972,10,18,19:45:00,1,0,0,4,0,33.42,-111.53,0,0,0.1,1000
1972,10,21,19:30:00,1,0,0,4,0,30.63,-97.68,0,0,0.3,200
1972,10,21,21:00:00,2,0,0,4,0,31.25,-97.4,31.3,-97.33,5.4,100
1972,10,21,21:00:00,1,0,0,3,0,31.43,-97.28,0,0,0.1,67
1972,10,21,21:30:00,2,0,0,2,0,31.55,-97.18,0,0,1.5,20
1972,10,21,21:30:00,2,3,0,5,0,31.55,-97.18,0,0,1,20
1972,10,21,23:22:00,2,0,0,2,0,32.28,-96.2,0,0,1.3,440
1972,10,21,23:22:00,2,1,0,5,0,32.28,-96.2,0,0,1.3,440
1972,10,22,2:24:00,3,1,0,4,0,33.9,-94.83,0,0,1.5,33
1972,10,22,2:24:00,2,1,0,4,0,33.88,-94.82,0,0,0.5,10
1972,10,22,8:00:00,3,2,0,4,0,32.48,-94.28,0,0,0.5,30
1972,10,24,16:06:00,2,0,0,4,0,34.75,-77.38,0,0,0.7,150
1972,10,27,5:30:00,2,0,0,4,0,30.83,-86.6,0,0,0.3,20
1972,10,27,5:45:00,0,0,0,3,0,30.88,-86.5,0,0,0.3,20
1972,10,27,6:10:00,2,1,0,5,0,29.78,-85.03,0,0,1,100
1972,10,27,8:05:00,0,0,0,0,0,29.62,-85,0,0,0.3,10
1972,10,27,9:15:00,0,0,0,1,0,30.4,-84.8,0,0,0.3,10
1972,10,27,11:30:00,1,0,0,4,0,31.03,-84.68,31.05,-84.62,4.1,100
1972,10,27,11:30:00,2,0,0,4,0,30.6,-84.6,0,0,0.3,50
1972,10,27,11:30:00,2,0,0,4,0,30.62,-84.62,0,0,0.3,50
1972,10,27,11:57:00,1,0,0,3,0,30.75,-84.75,0,0,0.5,100
1972,10,27,12:10:00,2,0,0,5,0,29.92,-84.33,0,0,0.3,20
1972,10,27,12:15:00,2,0,0,5,0,30.75,-84.48,0,0,1,100
1972,10,27,13:45:00,2,0,0,5,0,33.52,-86.92,33.75,-86.82,17.1,50
1972,10,27,14:00:00,1,1,0,4,0,30.57,-83.75,0,0,0.3,50
1972,10,27,14:50:00,2,1,0,5,0,29.82,-83.58,29.77,-83.58,3.4,50
1972,10,27,20:45:00,2,0,0,5,0,32.37,-81.32,0,0,1,400
1972,10,29,6:30:00,2,2,0,4,0,28.62,-96.77,28.52,-96.63,10.8,100
1972,11,12,21:15:00,1,5,0,5,0,32.7,-97.12,0,0,0.1,77
1972,11,12,21:30:00,1,0,0,4,0,32.72,-96.85,0,0,0.3,10
1972,11,12,21:50:00,1,0,0,5,0,32.63,-96.7,0,0,0.3,10
1972,11,12,21:50:00,1,0,0,5,0,31.33,-97.52,31.45,-97.13,24,100
1972,11,13,1:20:00,1,0,0,5,0,32.87,-93.73,32.93,-93.68,5.7,200
